timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1590779546639,178,City Project - Get project registration payment billing info,200,OK,Thread Group  1-5,text,true,,562,906,4,4,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd5%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=RnFrcFZ5N3NuU0hqMUpVYWlhVE00b2FwdmNwMkFtN1p6ZVVmS3BERmIwQnAxeFR5TE5LZ2w5N0RXOVVoN25ZL2l1Sk4zK09oMDlscyt0eFJ0VXQvYmNtYnNTUXQvb2NTSyt6b0dFNkVnOWpZd25lTlhNbkxRcXZSaDBoa0dxY2ZDbWNRSHBLcktsQT0kNlp1K1dLYk44ejA9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,177,0,0
1590779546818,506,City Project - Get payment process Id of the payment ,200,OK,Thread Group  1-5,text,true,,1106,673,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000184039,506,0,0
1590779547325,50,City Project - Get payment page nonces,200,OK,Thread Group  1-5,text,true,,577,381,4,4,https://leedonline-stg.usgbc.org/leed/getNonce/5,49,0,0
1590779547376,151,City Project - Start payment for project registration,200,OK,Thread Group  1-5,text,true,,1030,721,4,4,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,151,0,119
1590779547528,551,City Project - Get the registration payment page card tokenized 1000184039,200,OK,Thread Group  1-5,text,true,,2941,3353,4,4,https://leedonline-stg.usgbc.org/Payment/paymetricResponseNew/5f6e9844276e658ac3d7c1732ba5629d/OK,264,0,160
1590779533763,18423,City Project - Projet registration payment completion and get the order Id,200,OK,Thread Group  1-1,text,true,,795,810,4,4,https://leedonline-stg.usgbc.org/payment/pay/city/1000184031,18423,0,0
1590779552282,505,City Project - Registration payment receipt page,200,OK,Thread Group  1-1,text,true,,53189,6013,4,4,https://leedonline-stg.usgbc.org/payment/confirm/city/1000184031/11061536,174,0,104
1590779552859,487,Click on logout button,200,OK,Thread Group  1-1,text,true,,19262,7744,4,4,https://leedonline-stg.usgbc.org/,119,0,0
1590779543025,16540,City Project - Projet registration payment completion and get the order Id,200,OK,Thread Group  1-3,text,true,,795,810,3,3,https://leedonline-stg.usgbc.org/payment/pay/city/1000184035,16540,0,0
1590779559573,541,City Project - Registration payment receipt page,200,OK,Thread Group  1-3,text,true,,53189,6013,3,3,https://leedonline-stg.usgbc.org/payment/confirm/city/1000184035/11061537,220,0,151
1590779560200,558,Click on logout button,200,OK,Thread Group  1-3,text,true,,19262,7744,3,3,https://leedonline-stg.usgbc.org/,119,0,0
1590779545553,18228,City Project - Projet registration payment completion and get the order Id,200,OK,Thread Group  1-4,text,true,,795,810,2,2,https://leedonline-stg.usgbc.org/payment/pay/city/1000184037,18228,0,0
1590779548080,21540,City Project - Projet registration payment completion and get the order Id,200,OK,Thread Group  1-5,text,true,,795,810,2,2,https://leedonline-stg.usgbc.org/payment/pay/city/1000184039,21540,0,0
1590779569663,523,City Project - Registration payment receipt page,200,OK,Thread Group  1-5,text,true,,53189,6013,2,2,https://leedonline-stg.usgbc.org/payment/confirm/city/1000184039/11061539,215,0,141
1590779570235,499,Click on logout button,200,OK,Thread Group  1-5,text,true,,19262,7744,2,2,https://leedonline-stg.usgbc.org/,123,0,0
1590779563860,31195,City Project - Registration payment receipt page,200,OK,Thread Group  1-4,text,true,,53189,6013,1,1,https://leedonline-stg.usgbc.org/payment/confirm/city/1000184037/11061538,198,0,131
1590779595090,825,Click on logout button,200,OK,Thread Group  1-4,text,true,,19262,7744,1,1,https://leedonline-stg.usgbc.org/,276,0,139
