timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1590508942481,1254,Agreement Page,200,OK,Thread Group  1-2,text,true,,92762,12756,3,3,https://leedonline-stg.usgbc.org/projects,185,0,118
1590508943721,544,Cities Register Page,200,OK,Thread Group  1-3,text,true,,96038,9425,3,3,https://leedonline-stg.usgbc.org/cities/register,265,0,118
1590508944266,81,Validate Zip code,200,OK,Thread Group  1-3,text,true,,905,623,3,3,https://leedonline-stg.usgbc.org/projects/validatezipcode,81,0,0
1590508944348,204,Get Registration page nonces ,200,OK,Thread Group  1-3,text,true,,577,381,3,3,https://leedonline-stg.usgbc.org/leed/getNonce/5,204,0,0
1590508944557,312,Sdn status validation api ,200,OK,Thread Group  1-3,text,true,,456,629,3,3,https://leedonline-api-stg.usgbc.org/v1/json/Validate/sdnStatus,312,0,133
1590508944884,731,Fill Registration page with all fields,200,OK,Thread Group  1-3,text,true,,142955,10688,4,4,https://leedonline-stg.usgbc.org/leed/agreement,227,0,0
1590508945268,617,LEED Online  ,200,OK,Thread Group  1-4,text,true,,758338,6126,4,4,https://leedonline-stg.usgbc.org/,333,0,141
1590508945887,512,LEED Online login page api,200,OK,Thread Group  1-4,text,true,,626,635,4,4,https://leedonline-stg.usgbc.org/user/login,512,0,0
1590508945693,1105,Agreement Page,200,OK,Thread Group  1-3,text,true,,92834,12756,4,4,https://leedonline-stg.usgbc.org/projects,89,0,0
1590508946495,581,Projects page  ,200,OK,Thread Group  1-4,text,true,,880134,11625,4,4,https://leedonline-stg.usgbc.org/projects,209,0,0
1590508947114,374,Cities Link,200,OK,Thread Group  1-4,text,true,,68195,11343,4,4,https://leedonline-stg.usgbc.org/cities,79,0,0
1590508947531,432,Cities Register Page,200,OK,Thread Group  1-4,text,true,,97559,9344,4,4,https://leedonline-stg.usgbc.org/cities/register,162,0,113
1590508947965,82,Validate Zip code,200,OK,Thread Group  1-4,text,true,,905,623,4,4,https://leedonline-stg.usgbc.org/projects/validatezipcode,82,0,0
1590508948078,173,Get Registration page nonces ,200,OK,Thread Group  1-4,text,true,,577,381,4,4,https://leedonline-stg.usgbc.org/leed/getNonce/5,173,0,0
1590508948252,258,Sdn status validation api ,200,OK,Thread Group  1-4,text,true,,455,629,4,4,https://leedonline-api-stg.usgbc.org/v1/json/Validate/sdnStatus,258,0,113
1590508948573,713,Fill Registration page with all fields,200,OK,Thread Group  1-4,text,true,,142935,10688,4,4,https://leedonline-stg.usgbc.org/leed/agreement,262,0,0
1590508943737,6305,Project Registration confirmation and get Project Id,200,OK,Thread Group  1-2,text,true,,728,608,5,5,https://leedonline-stg.usgbc.org/cities/register,6303,0,0
1590508949298,861,LEED Online  ,200,OK,Thread Group  1-5,text,true,,758346,6126,5,5,https://leedonline-stg.usgbc.org/,482,0,123
1590508950169,326,LEED Online login page api,200,OK,Thread Group  1-5,text,true,,626,635,5,5,https://leedonline-stg.usgbc.org/user/login,326,0,0
1590508949310,1207,Agreement Page,200,OK,Thread Group  1-4,text,true,,92629,12756,5,5,https://leedonline-stg.usgbc.org/projects,52,0,0
1590508950044,993,Payment page,200,OK,Thread Group  1-2,text,true,,206691,7846,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000183268,662,0,149
1590508951266,89,Payment page - validate zipcode,200,OK,Thread Group  1-2,text,true,,905,646,5,5,https://leedonline-stg.usgbc.org/projects/validatezipcode,89,0,0
1590508951357,171,Get project registration payment billing info,200,OK,Thread Group  1-2,text,true,,562,906,5,5,https://leedonline-stg.usgbc.org/payment/saveBillToForOrder?country=US&taxExempt=0&address2=+&city=Morrisville&address1=Calle+de+Alcala+48&refresh=N&billEmail=automationbdd2%40gmail.com&isTaxId1Valid=N&isPostalCodeValid=Y&billName=Automation+User&postalcodeHash=dnZsWEJFNER3VDBaNE1iN2N3dmRuNXYwOS9NRDM5UjlOSlVYb2Uxak03eE1PQUM1VEZtZXNRa05FeVFnbFhTMjRTd0RLQXdsN01pNmZna3lGUEtUMGx5ZytaQVRYYkhkSmNsT2E1aE56blpQcm84TkRRakNyY3pnV2FWQkVGNVNMUk1ibWs4Tk83VT0kdFp1UmtscWxXRVk9&indiaSez=0&postalcode=12345&currency=USD&state=NC&postalcodeHashFor=US%23NC%2312345,171,0,0
1590508950547,1018,Projects page  ,200,OK,Thread Group  1-5,text,true,,880120,11625,5,5,https://leedonline-stg.usgbc.org/projects,438,0,0
1590508951529,427,Get Payment process Id of the payment ,200,OK,Thread Group  1-2,text,true,,1106,673,5,5,https://leedonline-stg.usgbc.org/payment/pay/city/1000183268,427,0,0
1590508951958,169,Get Payment page nonces,200,OK,Thread Group  1-2,text,true,,577,381,5,5,https://leedonline-stg.usgbc.org/leed/getNonce/5,169,0,0
1590508952130,172,Start payment for project registration,200,OK,Thread Group  1-2,text,true,,1031,721,5,5,https://leedonline-api-stg.usgbc.org/v1/json/Projects/payment,172,0,137
1590508951585,805,Cities Link,200,OK,Thread Group  1-5,text,true,,71792,11862,5,5,https://leedonline-stg.usgbc.org/cities,389,0,129
1590508946800,5810,Project Registration confirmation and get Project Id,200,OK,Thread Group  1-3,text,true,,728,608,5,5,https://leedonline-stg.usgbc.org/cities/register,5810,0,0
1590508952472,359,Cities Register Page,200,OK,Thread Group  1-5,text,true,,96017,9425,5,5,https://leedonline-stg.usgbc.org/cities/register,48,0,0
